,oid,eid,stayId
113381,7636,9,209
113382,7636,10,6
113383,7636,11,517
113384,7636,12,1504
113385,7636,13,344
113386,7636,14,7
113387,7636,15,724
113388,7636,16,196
113389,7636,17,398
113390,7636,18,1016
113391,7636,19,405
113392,7636,20,839
113393,7636,21,15
113394,7637,0,16
113395,7637,1,17
113396,7637,2,18
113397,7637,3,803
113398,7637,4,21
113399,7637,5,101
113400,7637,6,201
113401,7637,7,83
113402,7637,8,6
113403,7637,9,108
113404,7637,10,367
113405,7637,11,7
113406,7637,12,21
113407,7637,13,2103
113408,7637,14,1682
113409,7637,15,25
113410,7637,16,387
113411,7637,17,666
113412,7637,18,6
113413,7637,19,127
113414,7637,20,70
113415,7637,21,7
113416,7637,22,1149
113417,7637,23,15
113418,7638,0,16
113419,7638,1,1
113420,7638,2,6
113421,7638,3,7
113422,7638,4,1059
113423,7638,5,172
113424,7638,6,359
113425,7638,7,180
113426,7638,8,202
113427,7638,9,6
113428,7638,10,7
113429,7638,11,15
113430,7639,0,0
113431,7639,1,10
113432,7639,2,191
113433,7639,3,187
113434,7639,4,338
113435,7639,5,9
113436,7640,0,24
113437,7640,1,17
113438,7640,2,315
113439,7640,3,1783
113440,7640,4,664
113441,7640,5,23
113442,7641,0,0
113443,7641,1,66
113444,7641,2,312
113445,7641,3,172
113446,7641,4,83
113447,7641,5,616
113448,7641,6,168
113449,7641,7,938
113450,7641,8,6
113451,7641,9,129
113452,7641,10,824
113453,7641,11,74
113454,7641,12,7
113455,7641,13,295
113456,7641,14,194
113457,7641,15,512
113458,7641,16,1783
113459,7641,17,207
113460,7641,18,4
113461,7641,19,43
113462,7641,20,427
113463,7641,21,6
113464,7641,22,1023
113465,7641,23,7
113466,7641,24,700
113467,7641,25,25
113468,7641,26,23
113469,7642,0,16
113470,7642,1,10
113471,7642,2,6
113472,7642,3,74
113473,7642,4,1106
113474,7642,5,7
113475,7642,6,115
113476,7642,7,21
113477,7642,8,113
113478,7642,9,656
113479,7642,10,5
113480,7642,11,542
113481,7642,12,1438
113482,7642,13,21
113483,7642,14,83
113484,7642,15,1544
113485,7642,16,6
113486,7642,17,723
113487,7642,18,38
113488,7642,19,74
113489,7642,20,7
113490,7642,21,1248
113491,7642,22,299
113492,7642,23,189
113493,7642,24,4
113494,7642,25,25
113495,7642,26,1792
113496,7642,27,178
113497,7642,28,6
113498,7642,29,70
113499,7642,30,7
113500,7642,31,2170
113501,7642,32,25
113502,7642,33,23
113503,7643,0,0
113504,7643,1,1
113505,7643,2,2433
113506,7643,3,302
113507,7643,4,1059
113508,7643,5,91
113509,7643,6,943
113510,7643,7,156
113511,7643,8,9
113512,7644,0,47
113513,7644,1,648
113514,7644,2,780
113515,7644,3,463
113516,7644,4,4
113517,7644,5,48
113518,7644,6,462
113519,7644,7,649
113520,7644,8,51
113521,7644,9,526
113522,7644,10,130
113523,7644,11,52
113524,7644,12,48
113525,7644,13,253
113526,7644,14,1203
113527,7644,15,1517
113528,7644,16,4
113529,7644,17,648
113530,7644,18,43
113531,7644,19,296
113532,7644,20,4
113533,7644,21,51
113534,7644,22,1256
113535,7644,23,52
113536,7644,24,65
113537,7645,0,0
113538,7645,1,1
113539,7645,2,113
113540,7645,3,6
113541,7645,4,1533
113542,7645,5,622
113543,7645,6,1361
113544,7645,7,7
113545,7645,8,43
113546,7645,9,109
113547,7645,10,23
113548,7646,0,0
113549,7646,1,394
113550,7646,2,116
113551,7646,3,1103
113552,7646,4,736
113553,7646,5,63
113554,7646,6,6
113555,7646,7,508
113556,7646,8,7
113557,7646,9,283
113558,7646,10,2279
113559,7646,11,23
113560,7647,0,16
113561,7647,1,66
113562,7647,2,1831
113563,7647,3,6
113564,7647,4,246
113565,7647,5,32
113566,7647,6,130
113567,7647,7,7
113568,7647,8,4
113569,7647,9,6
113570,7647,10,1612
113571,7647,11,7
113572,7647,12,405
113573,7647,13,6
113574,7647,14,74
113575,7647,15,7
113576,7647,16,23
113577,7648,0,24
113578,7648,1,10
113579,7648,2,907
113580,7648,3,152
113581,7648,4,497
113582,7648,5,21
113583,7648,6,83
113584,7648,7,115
113585,7648,8,435
113586,7648,9,6
113587,7648,10,812
113588,7648,11,74
113589,7648,12,1350
113590,7648,13,74
113591,7648,14,7
113592,7648,15,830
113593,7648,16,387
113594,7648,17,113
113595,7648,18,25
113596,7648,19,6
113597,7648,20,632
113598,7648,21,70
113599,7648,22,7
113600,7648,23,513
113601,7648,24,23
113602,7649,0,0
113603,7649,1,1
113604,7649,2,1240
113605,7649,3,313
113606,7649,4,9
113607,7650,0,0
113608,7650,1,1
113609,7650,2,1058
113610,7650,3,1224
113611,7650,4,1149
113612,7650,5,6
113613,7650,6,1943
113614,7650,7,7
113615,7650,8,1331
113616,7650,9,60
113617,7650,10,15
113618,7651,0,24
113619,7651,1,66
113620,7651,2,2199
113621,7651,3,172
113622,7651,4,6
113623,7651,5,7
113624,7651,6,1348
113625,7651,7,359
113626,7651,8,549
113627,7651,9,594
113628,7651,10,27
113629,7651,11,23
113630,7652,0,47
113631,7652,1,1165
113632,7652,2,349
113633,7652,3,649
113634,7652,4,48
113635,7652,5,649
113636,7652,6,362
113637,7652,7,51
113638,7652,8,304
113639,7652,9,52
113640,7652,10,738
113641,7652,11,60
113642,7652,12,336
113643,7652,13,738
113644,7652,14,739
113645,7652,15,227
113646,7652,16,2586
113647,7652,17,51
113648,7652,18,987
113649,7652,19,52
113650,7652,20,65
113651,7653,0,0
113652,7653,1,478
113653,7653,2,123
113654,7653,3,6
113655,7653,4,7
113656,7653,5,1030
113657,7653,6,82
113658,7653,7,6
113659,7653,8,718
113660,7653,9,1747
113661,7653,10,7
113662,7653,11,389
113663,7653,12,398
113664,7653,13,405
113665,7653,14,60
113666,7653,15,277
113667,7653,16,253
113668,7653,17,6
113669,7653,18,70
113670,7653,19,7
113671,7653,20,276
113672,7653,21,6
113673,7653,22,42
113674,7653,23,7
113675,7653,24,9
113676,7654,0,16
113677,7654,1,1
113678,7654,2,6
113679,7654,3,7
113680,7654,4,90
113681,7654,5,168
113682,7654,6,198
113683,7654,7,354
113684,7654,8,23
113685,7655,0,47
113686,7655,1,646
113687,7655,2,685
113688,7655,3,646
113689,7655,4,51
113690,7655,5,444
113691,7655,6,52
113692,7655,7,460
113693,7655,8,1058
113694,7655,9,48
113695,7655,10,253
113696,7655,11,1087
113697,7655,12,489
113698,7655,13,91
113699,7655,14,738
113700,7655,15,61
113701,7655,16,846
113702,7655,17,361
113703,7655,18,51
113704,7655,19,2350
113705,7655,20,52
113706,7655,21,65
113707,7656,0,0
113708,7656,1,1
113709,7656,2,1131
113710,7656,3,6
113711,7656,4,246
113712,7656,5,372
113713,7656,6,74
113714,7656,7,2192
113715,7656,8,7
113716,7656,9,61
113717,7656,10,25
113718,7656,11,15
113719,7657,0,16
113720,7657,1,17
113721,7657,2,4
113722,7657,3,537
113723,7657,4,703
113724,7657,5,6
113725,7657,6,455
113726,7657,7,7
113727,7657,8,493
113728,7657,9,89
113729,7657,10,6
113730,7657,11,681
113731,7657,12,1045
113732,7657,13,7
113733,7657,14,25
113734,7657,15,198
113735,7657,16,83
113736,7657,17,1169
113737,7657,18,1250
113738,7657,19,417
113739,7657,20,6
113740,7657,21,70
113741,7657,22,7
113742,7657,23,861
113743,7657,24,23
113744,7658,0,16
113745,7658,1,1
113746,7658,2,375
113747,7658,3,4
113748,7658,4,191
113749,7658,5,902
113750,7658,6,2156
113751,7658,7,394
113752,7658,8,15
113753,7659,0,0
113754,7659,1,1982
113755,7659,2,168
113756,7659,3,102
113757,7659,4,583
113758,7659,5,172
113759,7659,6,6
113760,7659,7,1975
113761,7659,8,7
113762,7659,9,283
113763,7659,10,91
113764,7659,11,2103
113765,7659,12,450
113766,7659,13,23
113767,7660,0,16
113768,7660,1,66
113769,7660,2,6
113770,7660,3,7
113771,7660,4,721
113772,7660,5,446
113773,7660,6,119
113774,7660,7,542
113775,7660,8,816
113776,7660,9,1039
113777,7660,10,6
113778,7660,11,160
113779,7660,12,7
113780,7660,13,307
113781,7660,14,6
113782,7660,15,859
113783,7660,16,171
113784,7660,17,7
113785,7660,18,255
113786,7660,19,313
113787,7660,20,214
113788,7660,21,1299
113789,7660,22,163
113790,7660,23,6
113791,7660,24,893
113792,7660,25,70
113793,7660,26,7
113794,7660,27,2114
113795,7660,28,6
113796,7660,29,127
113797,7660,30,7
113798,7660,31,9
113799,7661,0,0
113800,7661,1,10
113801,7661,2,666
113802,7661,3,537
113803,7661,4,258
113804,7661,5,83
113805,7661,6,717
113806,7661,7,410
113807,7661,8,6
113808,7661,9,1196
113809,7661,10,74
113810,7661,11,960
113811,7661,12,7
113812,7661,13,810
113813,7661,14,4
113814,7661,15,191
113815,7661,16,25
113816,7661,17,194
113817,7661,18,6
113818,7661,19,552
113819,7661,20,70
113820,7661,21,7
113821,7661,22,61
113822,7661,23,1966
113823,7661,24,23
113824,7662,0,0
113825,7662,1,1
113826,7662,2,116
113827,7662,3,6
113828,7662,4,1708
113829,7662,5,7
113830,7662,6,1343
113831,7662,7,6
113832,7662,8,74
113833,7662,9,7
113834,7662,10,4
113835,7662,11,133
113836,7662,12,6
113837,7662,13,42
113838,7662,14,70
113839,7662,15,7
113840,7662,16,376
113841,7662,17,23
113842,7663,0,0
113843,7663,1,10
113844,7663,2,949
113845,7663,3,1059
113846,7663,4,6
113847,7663,5,7
113848,7663,6,309
113849,7663,7,358
113850,7663,8,15
113851,7664,0,16
113852,7664,1,10
113853,7664,2,6
113854,7664,3,97
113855,7664,4,372
113856,7664,5,2202
113857,7664,6,7
113858,7664,7,329
113859,7664,8,6
113860,7664,9,7
113861,7664,10,60
113862,7664,11,23
113863,7665,0,0
113864,7665,1,17
113865,7665,2,436
113866,7665,3,269
113867,7665,4,560
113868,7665,5,349
113869,7665,6,537
113870,7665,7,12
113871,7665,8,6
113872,7665,9,744
113873,7665,10,960
113874,7665,11,41
113875,7665,12,7
113876,7665,13,772
113877,7665,14,1587
113878,7665,15,216
113879,7665,16,629
113880,7665,17,187
113881,7665,18,60
113882,7665,19,23
113883,7666,0,0
113884,7666,1,17
113885,7666,2,674
113886,7666,3,315
113887,7666,4,431
113888,7666,5,1384
113889,7666,6,852
113890,7666,7,4
113891,7666,8,6
113892,7666,9,853
113893,7666,10,7
113894,7666,11,633
113895,7666,12,25
113896,7666,13,9
113897,7667,0,24
113898,7667,1,66
113899,7667,2,549
113900,7667,3,1223
113901,7667,4,1016
113902,7667,5,540
113903,7667,6,6
113904,7667,7,7
113905,7667,8,15
113906,7668,0,16
113907,7668,1,66
113908,7668,2,6
113909,7668,3,1207
113910,7668,4,7
113911,7668,5,172
113912,7668,6,332
113913,7668,7,154
113914,7668,8,238
113915,7668,9,102
113916,7668,10,6
113917,7668,11,247
113918,7668,12,1123
113919,7668,13,7
113920,7668,14,591
113921,7668,15,150
113922,7668,16,453
113923,7668,17,109
113924,7668,18,6
113925,7668,19,890
113926,7668,20,70
113927,7668,21,7
113928,7668,22,2120
113929,7668,23,6
113930,7668,24,117
113931,7668,25,7
113932,7668,26,15
113933,7669,0,0
113934,7669,1,17
113935,7669,2,417
113936,7669,3,4
113937,7669,4,1431
113938,7669,5,1733
113939,7669,6,1248
113940,7669,7,1537
113941,7669,8,6
113942,7669,9,130
113943,7669,10,7
113944,7669,11,61
113945,7669,12,6
113946,7669,13,1158
113947,7669,14,7
113948,7669,15,9
113949,7670,0,16
113950,7670,1,66
113951,7670,2,1349
113952,7670,3,878
113953,7670,4,1321
113954,7670,5,1159
113955,7670,6,194
113956,7670,7,198
113957,7670,8,349
113958,7670,9,630
113959,7670,10,23
113960,7671,0,0
113961,7671,1,10
113962,7671,2,4
113963,7671,3,1346
113964,7671,4,690
113965,7671,5,1721
113966,7671,6,23
113967,7672,0,47
113968,7672,1,460
113969,7672,2,789
113970,7672,3,49
113971,7672,4,727
113972,7672,5,51
113973,7672,6,705
113974,7672,7,52
113975,7672,8,460
113976,7672,9,163
113977,7672,10,469
113978,7672,11,146
113979,7672,12,109
113980,7672,13,976
113981,7672,14,736
113982,7672,15,51
113983,7672,16,2506
113984,7672,17,1044
113985,7672,18,52
113986,7672,19,65
113987,7673,0,0
113988,7673,1,17
113989,7673,2,2587
113990,7673,3,410
113991,7673,4,82
113992,7673,5,56
113993,7673,6,437
113994,7673,7,6
113995,7673,8,272
113996,7673,9,867
113997,7673,10,7
113998,7673,11,946
113999,7673,12,189
114000,7673,13,165
114001,7673,14,40
114002,7673,15,6
114003,7673,16,236
114004,7673,17,70
114005,7673,18,7
114006,7673,19,43
114007,7673,20,1178
114008,7673,21,15
114009,7674,0,16
114010,7674,1,17
114011,7674,2,6
114012,7674,3,7
114013,7674,4,18
114014,7674,5,200
114015,7674,6,154
114016,7674,7,6
114017,7674,8,7
114018,7674,9,28
114019,7674,10,83
114020,7674,11,1005
114021,7674,12,23
114022,7675,0,0
114023,7675,1,66
114024,7675,2,1783
114025,7675,3,590
114026,7675,4,9
114027,7676,0,16
114028,7676,1,1
114029,7676,2,394
114030,7676,3,141
114031,7676,4,23
114032,7677,0,24
114033,7677,1,1
114034,7677,2,806
114035,7677,3,496
114036,7677,4,83
114037,7677,5,626
114038,7677,6,126
114039,7677,7,6
114040,7677,8,32
114041,7677,9,7
114042,7677,10,23
114043,7678,0,24
114044,7678,1,17
114045,7678,2,1177
114046,7678,3,338
114047,7678,4,1605
114048,7678,5,299
114049,7678,6,216
114050,7678,7,2133
114051,7678,8,453
114052,7678,9,23
114053,7679,0,0
114054,7679,1,17
114055,7679,2,492
114056,7679,3,57
114057,7679,4,1783
114058,7679,5,1231
114059,7679,6,23
114060,7680,0,16
114061,7680,1,10
114062,7680,2,315
114063,7680,3,435
114064,7680,4,15
114065,7681,0,47
114066,7681,1,461
114067,7681,2,780
114068,7681,3,83
114069,7681,4,1068
114070,7681,5,362
114071,7681,6,51
114072,7681,7,2515
114073,7681,8,74
114074,7681,9,52
114075,7681,10,150
114076,7681,11,1401
114077,7681,12,43
114078,7681,13,4
114079,7681,14,277
114080,7681,15,253
114081,7681,16,361
114082,7681,17,2195
114083,7681,18,1033
114084,7681,19,51
114085,7681,20,2246
114086,7681,21,129
114087,7681,22,52
114088,7681,23,65
114089,7682,0,16
114090,7682,1,1
114091,7682,2,12
114092,7682,3,2249
114093,7682,4,1031
114094,7682,5,410
114095,7682,6,6
114096,7682,7,129
114097,7682,8,1650
114098,7682,9,7
114099,7682,10,873
114100,7682,11,60
114101,7682,12,191
114102,7682,13,163
114103,7682,14,501
114104,7682,15,6
114105,7682,16,147
114106,7682,17,70
114107,7682,18,7
114108,7682,19,2120
114109,7682,20,6
114110,7682,21,7
114111,7682,22,9
114112,7683,0,16
114113,7683,1,1
114114,7683,2,265
114115,7683,3,239
114116,7683,4,537
114117,7683,5,6
114118,7683,6,130
114119,7683,7,7
114120,7683,8,153
114121,7683,9,126
114122,7683,10,6
114123,7683,11,438
114124,7683,12,130
114125,7683,13,7
114126,7683,14,83
114127,7683,15,1662
114128,7683,16,431
114129,7683,17,1539
114130,7683,18,25
114131,7683,19,1297
114132,7683,20,6
114133,7683,21,985
114134,7683,22,70
114135,7683,23,7
114136,7683,24,820
114137,7683,25,25
114138,7683,26,4
114139,7683,27,9
114140,7684,0,47
114141,7684,1,976
114142,7684,2,50
114143,7684,3,219
114144,7684,4,542
114145,7684,5,139
114146,7684,6,363
114147,7684,7,51
114148,7684,8,1127
114149,7684,9,52
114150,7684,10,336
114151,7684,11,992
114152,7684,12,63
114153,7684,13,51
114154,7684,14,52
114155,7684,15,91
114156,7684,16,872
114157,7684,17,198
114158,7684,18,976
114159,7684,19,63
114160,7684,20,1093
114161,7684,21,460
114162,7684,22,51
114163,7684,23,2137
114164,7684,24,834
114165,7684,25,52
114166,7684,26,65
114167,7685,0,0
114168,7685,1,17
114169,7685,2,466
114170,7685,3,1643
114171,7685,4,25
114172,7685,5,40
114173,7685,6,6
114174,7685,7,70
114175,7685,8,7
114176,7685,9,277
114177,7685,10,23
114178,7686,0,16
114179,7686,1,10
114180,7686,2,109
114181,7686,3,947
114182,7686,4,943
114183,7686,5,6
114184,7686,6,7
114185,7686,7,12
114186,7686,8,359
114187,7686,9,168
114188,7686,10,210
114189,7686,11,23
114190,7687,0,47
114191,7687,1,460
114192,7687,2,685
114193,7687,3,797
114194,7687,4,727
114195,7687,5,1068
114196,7687,6,51
114197,7687,7,2588
114198,7687,8,526
114199,7687,9,344
114200,7687,10,52
114201,7687,11,417
114202,7687,12,963
114203,7687,13,3
114204,7687,14,782
114205,7687,15,2200
114206,7687,16,51
114207,7687,17,52
114208,7687,18,109
114209,7687,19,361
114210,7687,20,51
114211,7687,21,2111
114212,7687,22,292
114213,7687,23,52
114214,7687,24,65
114215,7688,0,24
114216,7688,1,1
114217,7688,2,626
114218,7688,3,315
114219,7688,4,821
114220,7688,5,1480
114221,7688,6,1549
114222,7688,7,6
114223,7688,8,675
114224,7688,9,705
114225,7688,10,7
114226,7688,11,23
114227,7689,0,16
114228,7689,1,1
114229,7689,2,116
114230,7689,3,6
114231,7689,4,2286
114232,7689,5,978
114233,7689,6,7
114234,7689,7,15
114235,7690,0,16
114236,7690,1,1
114237,7690,2,6
114238,7690,3,106
114239,7690,4,87
114240,7690,5,2589
114241,7690,6,7
114242,7690,7,329
114243,7690,8,109
114244,7690,9,23
114245,7691,0,16
114246,7691,1,1
114247,7691,2,1166
114248,7691,3,1069
114249,7691,4,426
114250,7691,5,1135
114251,7691,6,6
114252,7691,7,1499
114253,7691,8,130
114254,7691,9,7
114255,7691,10,2466
114256,7691,11,427
114257,7691,12,25
114258,7691,13,165
114259,7691,14,2590
114260,7691,15,2110
114261,7691,16,1928
114262,7691,17,6
114263,7691,18,2116
114264,7691,19,7
114265,7691,20,9
114266,7692,0,0
114267,7692,1,1
114268,7692,2,541
114269,7692,3,249
114270,7692,4,314
114271,7692,5,83
114272,7692,6,229
114273,7692,7,1030
114274,7692,8,23
114275,7693,0,0
114276,7693,1,10
114277,7693,2,710
114278,7693,3,239
114279,7693,4,359
114280,7693,5,1060
114281,7693,6,703
114282,7693,7,6
114283,7693,8,1545
114284,7693,9,7
114285,7693,10,91
114286,7693,11,315
114287,7693,12,6
114288,7693,13,1094
114289,7693,14,7
114290,7693,15,443
114291,7693,16,1689
114292,7693,17,6
114293,7693,18,70
114294,7693,19,7
114295,7693,20,2176
114296,7693,21,6
114297,7693,22,984
114298,7693,23,7
114299,7693,24,15
114300,7694,0,0
114301,7694,1,17
114302,7694,2,1531
114303,7694,3,803
114304,7694,4,249
114305,7694,5,101
114306,7694,6,429
114307,7694,7,6
114308,7694,8,959
114309,7694,9,395
114310,7694,10,344
114311,7694,11,7
114312,7694,12,1834
114313,7694,13,146
114314,7694,14,512
114315,7694,15,278
114316,7694,16,6
114317,7694,17,117
114318,7694,18,7
114319,7694,19,633
114320,7694,20,9
114321,7695,0,47
114322,7695,1,740
114323,7695,2,646
114324,7695,3,463
114325,7695,4,48
114326,7695,5,338
114327,7695,6,797
114328,7695,7,649
114329,7695,8,51
114330,7695,9,526
114331,7695,10,52
114332,7695,11,782
114333,7695,12,56
114334,7695,13,738
114335,7695,14,1815
114336,7695,15,1033
114337,7695,16,452
114338,7695,17,51
114339,7695,18,2209
114340,7695,19,52
114341,7695,20,65
114342,7696,0,0
114343,7696,1,1
114344,7696,2,4
114345,7696,3,560
114346,7696,4,348
114347,7696,5,83
114348,7696,6,410
114349,7696,7,18
114350,7696,8,6
114351,7696,9,723
114352,7696,10,7
114353,7696,11,21
114354,7696,12,1662
114355,7696,13,2103
114356,7696,14,277
114357,7696,15,244
114358,7696,16,4
114359,7696,17,197
114360,7696,18,6
114361,7696,19,667
114362,7696,20,70
114363,7696,21,7
114364,7696,22,1312
114365,7696,23,23
114366,7697,0,0
114367,7697,1,17
114368,7697,2,157
114369,7697,3,19
114370,7697,4,560
114371,7697,5,6
114372,7697,6,130
114373,7697,7,1040
114374,7697,8,7
114375,7697,9,332
114376,7697,10,358
114377,7697,11,6
114378,7697,12,279
114379,7697,13,74
114380,7697,14,7
114381,7697,15,15
114382,7698,0,0
114383,7698,1,1
114384,7698,2,244
114385,7698,3,446
114386,7698,4,34
114387,7698,5,6
114388,7698,6,352
114389,7698,7,7
114390,7698,8,309
114391,7698,9,409
114392,7698,10,6
114393,7698,11,87
114394,7698,12,41
114395,7698,13,1446
114396,7698,14,7
114397,7698,15,1334
114398,7698,16,417
114399,7698,17,1048
114400,7698,18,109
114401,7698,19,6
114402,7698,20,632
114403,7698,21,7
114404,7698,22,216
114405,7698,23,338
114406,7698,24,1575
114407,7698,25,23
114408,7699,0,16
114409,7699,1,66
114410,7699,2,401
114411,7699,3,34
114412,7699,4,742
114413,7699,5,123
114414,7699,6,126
114415,7699,7,6
114416,7699,8,108
114417,7699,9,7
114418,7699,10,349
114419,7699,11,816
114420,7699,12,6
114421,7699,13,1386
114422,7699,14,7
114423,7699,15,709
114424,7699,16,336
114425,7699,17,56
114426,7699,18,6
114427,7699,19,824
114428,7699,20,7
114429,7699,21,23
114430,7700,0,0
114431,7700,1,17
114432,7700,2,6
114433,7700,3,7
114434,7700,4,2591
114435,7700,5,229
114436,7700,6,19
114437,7700,7,542
114438,7700,8,109
114439,7700,9,209
114440,7700,10,249
114441,7700,11,6
114442,7700,12,98
114443,7700,13,1433
114444,7700,14,7
114445,7700,15,772
114446,7700,16,60
114447,7700,17,403
114448,7700,18,6
114449,7700,19,328
114450,7700,20,70
114451,7700,21,7
114452,7700,22,276
114453,7700,23,2125
114454,7700,24,244
114455,7700,25,23
114456,7701,0,16
114457,7701,1,17
114458,7701,2,768
114459,7701,3,201
114460,7701,4,4
114461,7701,5,102
114462,7701,6,703
114463,7701,7,15
114464,7702,0,47
114465,7702,1,738
114466,7702,2,1076
114467,7702,3,421
114468,7702,4,1195
114469,7702,5,51
114470,7702,6,991
114471,7702,7,52
114472,7702,8,460
114473,7702,9,315
114474,7702,10,726
114475,7702,11,1974
114476,7702,12,1033
114477,7702,13,389
114478,7702,14,109
114479,7702,15,51
114480,7702,16,1987
114481,7702,17,52
114482,7702,18,65
114483,7703,0,0
114484,7703,1,17
114485,7703,2,315
114486,7703,3,109
114487,7703,4,262
114488,7703,5,610
114489,7703,6,23
114490,7704,0,24
114491,7704,1,17
114492,7704,2,1311
114493,7704,3,664
114494,7704,4,9
114495,7705,0,24
114496,7705,1,10
114497,7705,2,607
114498,7705,3,492
114499,7705,4,6
114500,7705,5,984
114501,7705,6,70
114502,7705,7,7
114503,7705,8,2170
114504,7705,9,2518
114505,7705,10,9
114506,7706,0,0
114507,7706,1,10
114508,7706,2,727
114509,7706,3,1722
114510,7706,4,421
114511,7706,5,1068
114512,7706,6,6
114513,7706,7,434
114514,7706,8,74
114515,7706,9,7
114516,7706,10,1007
114517,7706,11,900
114518,7706,12,425
114519,7706,13,63
114520,7706,14,21
114521,7706,15,83
114522,7706,16,2211
114523,7706,17,6
114524,7706,18,2208
114525,7706,19,7
114526,7706,20,23
114527,7707,0,0
